support,itemset,itemset_size
0.08088267466564249,low_help | no_explanation | ratios | self_corrects | tries_before_help,5
0.08074168785520168,middle | no_explanation | rare_hints | ratios | tries_before_help,5
0.0807125181702829,low_help | med_success | middle | rare_hints | tries_before_help,5
0.08065904041459845,low_help | middle | no_explanation | rare_hints | ratios | tries_before_help,6
0.08064931718629219,low_help | low_success | no_self_correction | some_answer_req | tries_before_help,5
0.08060556265891401,elementary | high_success | no_explanation | self_corrects | some_answer_req | tries_before_help | unknown,7
0.08060556265891401,elementary | high_success | self_corrects | some_answer_req | tries_before_help | unknown,6
0.08058125458814835,elementary | high_success | low_help | self_corrects | some_answer_req | tries_before_help | unknown,7
0.08058125458814835,elementary | high_success | low_help | no_explanation | self_corrects | some_answer_req | tries_before_help | unknown,8
0.08055208490322957,elementary | high_success | no_explanation | rare_hints | self_corrects | some_answer_req | tries_before_help | unknown,8
0.08055208490322957,elementary | high_success | low_help | rare_hints | self_corrects | some_answer_req | tries_before_help | unknown,8
0.08055208490322957,elementary | high_success | rare_hints | self_corrects | some_answer_req | tries_before_help | unknown,7
0.08055208490322957,elementary | high_success | low_help | no_explanation | rare_hints | self_corrects | some_answer_req | tries_before_help | unknown,9
0.08010967801529464,low_success | no_self_correction | rare_hints | some_answer_req | tries_before_help,5
0.08008536994452899,low_help | low_success | no_self_correction | rare_hints | some_answer_req | tries_before_help,6
0.0798374276227193,low_success | no_explanation | self_corrects,3
0.07972074888304415,help_first | med_success,2
0.07964782467074719,no_explanation | rare_hints | ratios | self_corrects | tries_before_help,5
0.0796332398282878,low_help | low_success | no_explanation | self_corrects,4
0.07959920852921587,low_help | no_explanation | rare_hints | ratios | self_corrects | tries_before_help,6
0.07952142270276577,elementary | frequent_answer_req | med_success | no_explanation | unknown,5
0.07952142270276577,elementary | frequent_answer_req | med_success | unknown,4
0.07947280656123445,high_school | tries_before_help,2
0.07947280656123445,high_school | no_explanation | tries_before_help,3
0.07944363687631567,high_school | low_help | tries_before_help,3
0.07944363687631567,high_school | low_help | no_explanation | tries_before_help,4
0.07944363687631567,low_success | no_explanation | no_self_correction | some_answer_req | tries_before_help,5
0.07942905203385628,high_school | no_explanation | rare_hints | tries_before_help,4
0.07942905203385628,high_school | rare_hints | tries_before_help,3
0.07941932880555001,high_school | low_help | rare_hints | tries_before_help,4
0.07941932880555001,high_school | low_help | no_explanation | rare_hints | tries_before_help,5
0.07940474396309062,low_help | middle | ratios | some_answer_req,4
0.07927348038095608,elementary | frequent_answer_req | med_success | rare_hints | unknown,5
0.07927348038095608,elementary | frequent_answer_req | med_success | no_explanation | rare_hints | unknown,6
0.07926861876680295,elementary | frequent_answer_req | low_help | med_success | no_explanation | unknown,6
0.07926861876680295,elementary | frequent_answer_req | low_help | med_success | unknown,5
0.07925889553849669,low_help | low_success | no_explanation | rare_hints | self_corrects,5
0.07925889553849669,low_success | no_explanation | rare_hints | self_corrects,4
0.07912763195636215,elementary | frequent_answer_req | low_help | med_success | no_explanation | rare_hints | unknown,7
0.07912763195636215,elementary | frequent_answer_req | low_help | med_success | rare_hints | unknown,6
0.0790255380591464,low_help | low_success | no_explanation | no_self_correction | some_answer_req | tries_before_help,6
0.07893316739023691,frequent_answer_req | no_self_correction | tries_before_help,3
0.07850534534476136,elementary | frequent_answer_req | help_first | no_explanation,4
0.07850534534476136,elementary | frequent_answer_req | help_first,3
0.07848103727399572,low_success | no_explanation | no_self_correction | rare_hints | some_answer_req | tries_before_help,6
0.07848103727399572,low_help | low_success | no_explanation | no_self_correction | rare_hints | some_answer_req | tries_before_help,7
0.07834491207770804,low_help | middle | no_self_correction | tries_before_help,4
0.0781358626691234,elementary | frequent_answer_req | help_first | no_explanation | rare_hints,5
0.0781358626691234,elementary | frequent_answer_req | help_first | rare_hints,4
0.07787333550485433,middle | rare_hints | ratios | some_answer_req,4
0.07785875066239493,middle | no_self_correction | some_answer_req,3
0.07784416581993553,frequent_answer_req | no_explanation | no_self_correction | tries_before_help,4
0.07776637999348544,elementary | frequent_answer_req | help_first | low_help | no_explanation,5
0.07776637999348544,elementary | frequent_answer_req | help_first | low_help,4
0.07775665676517918,frequent_answer_req | no_self_correction | rare_hints | tries_before_help,4
0.07773721030856665,help_first | low_help | med_success,3
0.07770804062364786,elementary | help_first | no_self_correction | unknown,4
0.07770804062364786,elementary | help_first | no_explanation | no_self_correction | unknown,5
0.07753302251413514,elementary | frequent_answer_req | help_first | low_help | rare_hints,5
0.07753302251413514,elementary | frequent_answer_req | help_first | low_help | no_explanation | rare_hints,6
0.07745037507353192,frequent_answer_req | low_help | no_self_correction | tries_before_help,4
0.07741148216030687,low_help | middle | rare_hints | ratios | some_answer_req,5
0.07735800440462243,med_success | self_corrects | some_answer_req | unknown,4
0.07731424987724424,elementary | help_first | low_help | no_explanation | no_self_correction | unknown,6
0.07731424987724424,elementary | help_first | low_help | no_self_correction | unknown,5
0.07723646405079415,high_success | low_help | middle,3
0.0772121559800285,frequent_answer_req | low_help | no_self_correction | rare_hints | tries_before_help,5
0.07712950853942525,middle | no_self_correction | rare_hints | tries_before_help,4
0.07709547724035334,low_help | med_success | self_corrects | some_answer_req | unknown,5
0.07709061562620022,frequent_answer_req | no_explanation | no_self_correction | rare_hints | tries_before_help,5
0.07706630755543456,elementary | help_first | no_self_correction | rare_hints | unknown,5
0.07706630755543456,elementary | help_first | no_explanation | no_self_correction | rare_hints | unknown,6
0.07705172271297517,med_success | no_explanation | ratios,3
0.07700796818559698,frequent_answer_req | low_help | no_explanation | no_self_correction | tries_before_help,5
0.07691073590253436,elementary | low_success | no_explanation | tries_before_help | unknown,5
0.07691073590253436,elementary | low_success | tries_before_help | unknown,4
0.0768864278317687,high_success | middle | rare_hints,3
0.07683781169023739,help_first | med_success | rare_hints,3
0.07682808846193113,elementary | low_help | low_success | no_explanation | tries_before_help | unknown,6
0.07682808846193113,elementary | low_help | low_success | tries_before_help | unknown,5
0.07680378039116548,frequent_answer_req | low_help | no_explanation | no_self_correction | rare_hints | tries_before_help,6
0.0767600258637873,elementary | low_help | low_success | no_explanation | rare_hints | tries_before_help | unknown,7
0.0767600258637873,elementary | help_first | low_help | no_self_correction | rare_hints | unknown,6
0.0767600258637873,elementary | help_first | low_help | no_explanation | no_self_correction | rare_hints | unknown,7
0.0767600258637873,elementary | low_help | low_success | rare_hints | tries_before_help | unknown,6
0.0767600258637873,elementary | low_success | no_explanation | rare_hints | tries_before_help | unknown,6
0.0767600258637873,elementary | low_success | rare_hints | tries_before_help | unknown,5
0.07667251680903094,med_success | rare_hints | self_corrects | some_answer_req | unknown,5
0.0766530703524184,low_help | med_success | rare_hints | self_corrects | some_answer_req | unknown,6
0.07651208354197761,low_help | middle | no_self_correction | rare_hints | tries_before_help,5
0.07651208354197761,frequent_answer_req | middle,2
0.07632734220415863,help_first | low_help | med_success | rare_hints,4
0.07576825657654855,middle | self_corrects | some_answer_req,3
0.0756515778368734,low_help | med_success | no_explanation | ratios,4
0.07550086779812633,high_success | low_help | middle | rare_hints,4
0.07546683649905442,med_success | no_explanation | self_corrects | some_answer_req | unknown,5
0.07531126484615422,low_help | med_success | no_explanation | self_corrects | some_answer_req | unknown,6
0.07508276898095706,middle | ratios | self_corrects,3
0.07489802764313808,med_success | no_explanation | rare_hints | self_corrects | some_answer_req | unknown,6
0.07489802764313808,low_help | med_success | no_explanation | rare_hints | self_corrects | some_answer_req | unknown,7
0.07472300953362536,help_first | med_success | no_explanation,3
0.07466953177794092,elementary | low_success | no_explanation | some_answer_req | tries_before_help,5
0.07466953177794092,elementary | low_success | some_answer_req | tries_before_help,4
0.07463063886471587,low_help | middle | no_self_correction | some_answer_req,4
0.07460146917979707,elementary | med_success | no_self_correction | unknown,4
0.07460146917979707,elementary | med_success | no_explanation | no_self_correction | unknown,5
0.07459660756564394,elementary | low_help | low_success | some_answer_req | tries_before_help,5
0.07459660756564394,elementary | low_help | low_success | no_explanation | some_answer_req | tries_before_help,6
